config_path,results_dir,status,lineage_uid,metadata_json
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v056_evo_deb9987ccff7_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v056_evo_deb9987ccff7_oos20250701_20251231,planned,lnuid_9d35cb89042c7afdae5d,"{""candidate_id"": ""evo_deb9987ccff7"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_9d35cb89042c7afdae5d"", ""operator_id"": ""op_topup_force_mutate_152"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 56, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v057_evo_35acd3cb122b_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v057_evo_35acd3cb122b_oos20250701_20251231,planned,lnuid_bdbaca5ba2304a203ba9,"{""candidate_id"": ""evo_35acd3cb122b"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_bdbaca5ba2304a203ba9"", ""operator_id"": ""op_topup_force_mutate_155"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 57, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v057_evo_35acd3cb122b_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v057_evo_35acd3cb122b_oos20250701_20251231,planned,lnuid_bdbaca5ba2304a203ba9,"{""candidate_id"": ""evo_35acd3cb122b"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_bdbaca5ba2304a203ba9"", ""operator_id"": ""op_topup_force_mutate_155"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 57, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v058_evo_61f9fd82d69c_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v058_evo_61f9fd82d69c_oos20250701_20251231,planned,lnuid_fbdb78d0f71301a5407d,"{""candidate_id"": ""evo_61f9fd82d69c"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_fbdb78d0f71301a5407d"", ""operator_id"": ""op_topup_force_mutate_160"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 58, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v058_evo_61f9fd82d69c_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v058_evo_61f9fd82d69c_oos20250701_20251231,planned,lnuid_fbdb78d0f71301a5407d,"{""candidate_id"": ""evo_61f9fd82d69c"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_fbdb78d0f71301a5407d"", ""operator_id"": ""op_topup_force_mutate_160"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 58, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v059_evo_58c0bad839d7_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v059_evo_58c0bad839d7_oos20250701_20251231,planned,lnuid_8a9cf2f428ed64f11830,"{""candidate_id"": ""evo_58c0bad839d7"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_8a9cf2f428ed64f11830"", ""operator_id"": ""op_topup_force_mutate_161"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 59, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v059_evo_58c0bad839d7_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v059_evo_58c0bad839d7_oos20250701_20251231,planned,lnuid_8a9cf2f428ed64f11830,"{""candidate_id"": ""evo_58c0bad839d7"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_8a9cf2f428ed64f11830"", ""operator_id"": ""op_topup_force_mutate_161"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 59, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v060_evo_72534d653b3f_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v060_evo_72534d653b3f_oos20250701_20251231,planned,lnuid_5b575805c4ee4d112c43,"{""candidate_id"": ""evo_72534d653b3f"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_5b575805c4ee4d112c43"", ""operator_id"": ""op_topup_force_mutate_163"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 60, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v060_evo_72534d653b3f_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v060_evo_72534d653b3f_oos20250701_20251231,planned,lnuid_5b575805c4ee4d112c43,"{""candidate_id"": ""evo_72534d653b3f"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_5b575805c4ee4d112c43"", ""operator_id"": ""op_topup_force_mutate_163"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 60, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v061_evo_3aa52c9abcc3_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v061_evo_3aa52c9abcc3_oos20250701_20251231,planned,lnuid_31c229ce040ad4aa2ad7,"{""candidate_id"": ""evo_3aa52c9abcc3"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_31c229ce040ad4aa2ad7"", ""operator_id"": ""op_topup_force_mutate_165"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 61, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v061_evo_3aa52c9abcc3_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v061_evo_3aa52c9abcc3_oos20250701_20251231,planned,lnuid_31c229ce040ad4aa2ad7,"{""candidate_id"": ""evo_3aa52c9abcc3"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_31c229ce040ad4aa2ad7"", ""operator_id"": ""op_topup_force_mutate_165"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 61, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v062_evo_39e16f9e55c6_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v062_evo_39e16f9e55c6_oos20250701_20251231,planned,lnuid_89da1f037dc8c2a638e3,"{""candidate_id"": ""evo_39e16f9e55c6"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_89da1f037dc8c2a638e3"", ""operator_id"": ""op_topup_force_mutate_166"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 62, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v062_evo_39e16f9e55c6_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v062_evo_39e16f9e55c6_oos20250701_20251231,planned,lnuid_89da1f037dc8c2a638e3,"{""candidate_id"": ""evo_39e16f9e55c6"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_89da1f037dc8c2a638e3"", ""operator_id"": ""op_topup_force_mutate_166"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 62, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v063_evo_db9f4df503db_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v063_evo_db9f4df503db_oos20250701_20251231,planned,lnuid_5cc1ac6aad55bcb38f49,"{""candidate_id"": ""evo_db9f4df503db"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_5cc1ac6aad55bcb38f49"", ""operator_id"": ""op_topup_force_mutate_168"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 63, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v063_evo_db9f4df503db_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v063_evo_db9f4df503db_oos20250701_20251231,planned,lnuid_5cc1ac6aad55bcb38f49,"{""candidate_id"": ""evo_db9f4df503db"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_5cc1ac6aad55bcb38f49"", ""operator_id"": ""op_topup_force_mutate_168"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 63, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v064_evo_abd508bad16a_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v064_evo_abd508bad16a_oos20250701_20251231,planned,lnuid_745f7e291369e9d0ac15,"{""candidate_id"": ""evo_abd508bad16a"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_745f7e291369e9d0ac15"", ""operator_id"": ""op_topup_force_mutate_173"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 64, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v064_evo_abd508bad16a_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v064_evo_abd508bad16a_oos20250701_20251231,planned,lnuid_745f7e291369e9d0ac15,"{""candidate_id"": ""evo_abd508bad16a"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_745f7e291369e9d0ac15"", ""operator_id"": ""op_topup_force_mutate_173"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 64, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
