s1,s2,beta,mean,std,half_life,pvalue,hurst,mean_crossings
ACHUSDT,WBTCBTC,0.28345481776436904,0.3832502740919575,0.21835668294282137,1.3798402412131558,0.014990646405674149,0,33
ACSUSDT,FILUSDC,0.2042044438722682,0.24058831330654523,0.21835138472273266,4.309554546160573,0.0073414983065142134,0,19
QNTUSDT,THNUSDT,0.8342176021021148,0.2927586666229338,0.21829961465870004,0.8134983347044131,0.046473764814693015,0,41
ETCUSDT,TRVLUSDT,1.3653324900020436,0.24524469338737934,0.2182330254887979,0.9138863540334612,0.009009463363436407,0,47
FITFIUSDT,MINAUSDT,0.550888016803272,0.22767571911893061,0.21820101967830133,1.1656663592533036,0.024823057407118435,0,45
FIDAUSDT,VPADUSDT,0.3690893530754229,0.30458783757928665,0.21816927245468393,1.3125670765865265,0.02879986511334046,0,55
APEUSDC,NEONUSDT,0.6954106476620632,0.15257315958388554,0.21805518713331795,1.1471258844108758,0.021062830988023733,0,18
MIXUSDT,XECUSDT,0.2712284478740609,0.22063294415789514,0.2179688097753935,1.0406903507535992,0.019466121672912565,0,67
FTTUSDT,OPUSDC,0.3988251402651869,0.2471082392189808,0.21793975764064832,1.1568825003716252,0.013100658702204957,0,38
FTTUSDT,OPUSDT,0.4032832379841499,0.24525304304478618,0.21776965482218325,1.1644698630746073,0.01404122657260026,0,38
5IREUSDT,TRCUSDT,0.48407770075899653,0.3795424702231356,0.21773118255398313,0.9428229193468297,0.04805876992888289,0,33
DOGEEUR,NEONUSDT,0.6754647628454186,0.23056126354252887,0.21756449798129907,1.0029740039758825,0.03750492721722436,0,10
STGUSDT,WBTCBTC,0.45737827710057477,0.2977599591252598,0.2175357238891774,0.9823876374506565,0.02841340599497582,0,37
DOGEEUR,TRCUSDT,0.8519396501873133,0.4039824344543963,0.2175153868362269,1.1354188770315154,0.025939434462893048,0,44
LUNAUSDT,SFUNDUSDT,0.4211181952558354,0.26031696286281364,0.2174618072245847,1.766971586051231,0.040581594186454864,0,35
LUNCUSDT,THNUSDT,0.7229890712842593,0.3245383149159623,0.21732025623864917,0.7711820984628611,0.03157707244587362,0,25
FTTUSDT,ORDIUSDT,0.47043631930986823,0.2906608128961555,0.21725543133957578,1.197654914064926,0.021228796467682328,0,42
MEMEUSDT,PYUSDUSDT,0.5095647412338923,0.1352775021165725,0.21721892141160656,0.5322413089548833,0.002355530275266846,0,50
ACSUSDT,FXSUSDT,0.26941030594286036,0.18242323084256132,0.21718169656127392,4.095373693474343,0.0422219132163356,0,13
GALAUSDT,WBTCBTC,0.18527165392173434,0.37979960820720166,0.21712946684358567,1.7056070201100157,0.018766937986995212,0,5
LUNCUSDT,PYUSDUSDT,0.3476453488518335,0.22255750970307278,0.21696153521814704,1.0243897873635317,0.03119129356493438,0,21
APEUSDC,XDCUSDT,0.663448759381172,0.25536615325413436,0.21693543972422424,1.0302985486412162,0.0032579477318653485,0,25
SOLOUSDT,VPADUSDT,0.35642664688658043,0.3602332280062576,0.21689861424674484,1.0437255388758004,0.049140418844737,0,26
DOTBTC,VPADUSDT,0.35326695782824263,0.35663487172725067,0.2168660092158133,1.7810906252325107,0.04459625706490703,0,47
APEUSDT,XECUSDT,0.7838246543403798,0.07407538926800313,0.21671278720633996,1.1481139704457601,0.02380682981474015,0,39
MANABTC,NEONUSDT,0.5023719766338113,0.21478480908247324,0.21668260912761889,2.5197671529492967,0.043082230625059496,0,22
SOLOUSDT,WBTCBTC,0.5828183781188321,0.249164360046118,0.216242055260301,0.5727607021500198,0.001002878922127186,0,33
ACSUSDT,IZIUSDT,0.3682987500691721,0.2049693470704522,0.21616603152565897,2.3071059025803184,0.028777095773935696,0,15
CHZUSDC,PYUSDUSDT,0.5785306270639099,0.12471019444130885,0.2157207492882724,0.7504980859478201,0.02425735754122001,0,57
MVLUSDT,SUNUSDT,0.5835811246803454,0.41722960846792706,0.21567218540700558,0.5104860280181901,0.012933486675071947,0,91
EGLDUSDT,XDCUSDT,0.7669929195479765,0.2546986525186816,0.21562271197326519,1.163707221217436,0.012483956774702046,0,31
MBXUSDT,MINAUSDT,0.8829756801262789,0.07990131482317048,0.21556693200308005,1.1002850416243524,0.01805211194464576,0,59
LUNCUSDC,SUNUSDT,0.16205685265896944,0.4118369692009904,0.21543129265263042,1.1015241349661022,0.024556567054564497,0,19
CHZUSDT,PYUSDUSDT,0.5820512512444825,0.12374505597666083,0.21540057138977117,0.7225938690613438,0.02303390615528421,0,57
SSVUSDT,TRVLUSDT,0.921543703048823,0.4091622204970848,0.21539152025252084,0.8968019084702291,0.03289834034445877,0,31
APEUSDC,XECUSDT,0.7762377455655907,0.07726474560848379,0.21500724569933122,1.1178973253083546,0.024492232338021756,0,45
JASMYUSDT,XDCUSDT,0.5680257354241276,0.28660906749369136,0.2149738419355713,1.2271306188011208,0.007319364536505535,0,31
DOTBTC,OPUSDC,0.4079143603483597,0.24960502568512272,0.2148603248236345,2.0281406619098172,0.046690328616929254,0,33
LUNCUSDT,TUSDUSDT,0.6538425351826503,0.3608910910705502,0.21484545177258763,0.6430271437924914,0.03767320739029551,0,25
LUNAUSDT,PSTAKEUSDT,0.7356594871139536,0.20570097996750858,0.21484090586719679,0.7518021315532732,0.006540653764686249,0,17
DOTBTC,OPUSDT,0.41204991012320724,0.24793088387761722,0.21471144403292794,2.043134235138051,0.049400396402027445,0,31
CAKEUSDT,SISUSDT,0.5091520068145732,0.21250801411553957,0.2145738598533283,1.136699387659659,0.019680591819703292,0,18
FTTUSDT,XDCUSDT,0.3849905325812451,0.3182696269988999,0.21448372216084102,0.9624870034446916,0.010652432069124472,0,54
BICOUSDT,WBTCBTC,0.5413118555443064,0.29916526722570264,0.21441008288137386,0.6591112724017167,0.0030541806114092215,0,29
CAKEUSDT,WEMIXUSDT,0.46965926320377527,0.20319353098401505,0.21436963807908577,1.1170735935781018,0.04405346831666445,0,42
MIXUSDT,ORDIUSDT,0.38912933692978063,0.2286737526535541,0.21434369954966925,0.9768570515887771,0.043026103074005166,0,59
LUNCUSDC,WBTCBTC,0.26832420391665057,0.3695097559588562,0.21426957922685141,0.8929293471439355,0.012592252158337602,0,17
DGBUSDT,TRCUSDT,0.7941249773224518,0.4093666514014079,0.21417968220155395,1.260721075787851,0.013681414130194153,0,46
XDCUSDT,ZTXUSDT,0.4287895626786077,0.14265516624242636,0.21415588248698214,1.5447745354056746,0.03307475010882789,0,32
ACHUSDT,PYUSDUSDT,0.4003003174600542,0.20570147340024195,0.21413637019456883,1.0968647495890465,0.00993119266364886,0,37
PRIMEUSDT,VPADUSDT,0.6065106047742085,0.2710141052273949,0.21409135745077254,1.0400264926545586,0.045462204074870394,0,55
MEMEUSDT,USDCUSDT,0.6434877355023346,0.1365574821951033,0.21405462501329653,0.7456997972565187,0.026723291629388524,0,63
SWEATUSDT,THNUSDT,0.20183544376588905,0.5189155901596206,0.21388167150014545,1.9119761064194425,0.039456723269278335,0,59
JEFFUSDT,ORDIUSDT,0.5674225633685349,0.3243502536947673,0.2138689420391033,1.1011830990414235,0.0430178764822076,0,49
5IREUSDT,EGOUSDT,0.5650463397581565,0.2493866023271983,0.21384177541077282,0.7488558231584648,0.009904236048123937,0,66
JASMYUSDT,XECUSDT,0.6623388220900072,0.1353379257123232,0.21382553860433265,1.3019883807732064,0.03543509977269071,0,27
AXLUSDT,IZIUSDT,0.17665338340493686,0.5035992075509699,0.2136956986332046,1.7718412777345482,0.030163931603491196,0,25
ARUSDT,SUNUSDT,0.33222095784336136,0.40014199010343204,0.21359196835648045,1.389167423144702,0.02229090273584399,0,40
FLOWUSDT,THNUSDT,0.38152272779893726,0.42418683513786987,0.21357426058328943,1.2206378735905592,0.02551141579148181,0,21
FTTUSDT,PSTAKEUSDT,0.7202490377402898,0.23407921214092253,0.21349748933649104,0.6002070032945112,0.002403456567429666,0,86
GALAUSDT,THNUSDT,0.7136720532457109,0.3064395502775405,0.21334347406124327,0.905741508113231,0.033403757707673516,0,21
LUNCUSDT,VPADUSDT,0.2982582242558162,0.37839801296232706,0.21328893232103463,1.1560758717097566,0.024253274776648594,0,31
ACSUSDT,THNUSDT,0.9528906948605151,0.12371145194912811,0.21313604640925576,0.7874737352520588,0.04805171675956164,0,23
AXLUSDT,FLRUSDT,0.15732163871964477,0.49928534061597396,0.2130492253118187,1.88219566316355,0.041249739052983334,0,39
ACHUSDT,BNBUSDT,0.41020613477664813,0.2427956050500046,0.2129933098650132,1.75317130339893,0.0014282300584473647,0,17
KAVAUSDT,TRCUSDT,0.6343601703824947,0.4059571127391089,0.21295978155216483,1.3947123189489368,0.016612437916035987,0,36
GALAUSDT,PYUSDUSDT,0.34737077784118886,0.20278205347462885,0.21284885909757986,1.26833879320302,0.046852672254402365,0,11
CHZUSDC,WBTCBTC,0.673041239799359,0.28175688766489587,0.21276918762637126,0.5646012447697698,0.0037844323626664254,0,41
CRVUSDT,PSTAKEUSDT,0.6786910194394712,0.25420225179875916,0.2127199183061728,0.8942969354393132,0.017114312852696257,0,51
BELUSDT,PSTAKEUSDT,0.5655939723818,0.3541336665398613,0.21264829893907414,1.1039906484196196,0.017884644577523024,0,29
FLOWUSDT,SUNUSDT,0.18719086501052679,0.4325809723309562,0.2126266384643476,1.4965543275527888,0.022976247018409293,0,11
HVHUSDT,NEONUSDT,1.1513502088744536,-0.08094120199588101,0.21252073351990444,0.8705933266089744,0.03000947262670137,0,60
LUNCUSDC,USDCUSDT,0.3560891834702185,0.27109888045049885,0.2125085752443588,1.1057906881895276,0.04943917104959058,0,19
CHZUSDT,WBTCBTC,0.6755436609809617,0.28234971203337694,0.21249853130637797,0.5461476865907835,0.0033944850225973186,0,39
HFTUSDT,THNUSDT,0.176002585639045,0.4964254452044743,0.2124559931908348,1.4091479916782437,0.026138014118146157,0,41
FLOWUSDT,GMXUSDT,0.16897707246064425,0.4240259038726136,0.21244156140806708,1.7399452818251473,0.007103407205662402,0,19
THETAUSDT,XDCUSDT,0.7157236752485124,0.19965303870201298,0.2123821682275088,0.9743582306975663,0.004336111608732913,0,39
DOGEUSDT,XDCUSDT,0.7170328232913744,0.2818774043658314,0.21227622532899462,0.9083816767390578,0.006197329152344932,0,41
ACSUSDT,XECUSDT,0.33441307040941404,0.13499529619100992,0.21214229660419223,2.7237199285642073,0.00690912649793629,0,25
DOMEUSDT,SFUNDUSDT,0.6804136099021982,0.21460298872635117,0.21213012616056898,1.2465569498707272,0.030665433162557435,0,11
SOLBTC,WBTCBTC,0.17348851930132878,0.3596931548686125,0.2121161127917772,1.2197785798654968,0.013587656730944392,0,35
MVUSDT,SIDUSUSDT,0.7369358633326167,0.2703502711957078,0.2120864459495268,0.6572843237259892,0.03716607885285496,0,45
LUNCUSDC,PYUSDUSDT,0.33162074816347076,0.23508622252283687,0.2120351479144677,0.8341332389926622,0.022241373307902282,0,23
DOTBTC,ORDIUSDT,0.511721598037461,0.28330412874963556,0.21203054509980032,1.9607486970914,0.03485067835540302,0,7
INSPUSDT,WBTCBTC,0.25914923015049474,0.24708611741131778,0.21198317867108,0.9614261735410575,0.032806609226596097,0,51
MANABTC,XECUSDT,0.5904785528666966,0.1443711708257648,0.21192242788924728,1.6763090241710479,0.014072233446465557,0,53
LUNCUSDC,THNUSDT,0.7269905280622068,0.32486647574440963,0.21182067940443125,0.6467948204135274,0.020896344579649638,0,29
FIDAUSDT,PSTAKEUSDT,0.7533807036849334,0.18389286033927196,0.21178733732627178,0.7105240459340519,0.011040173112883932,0,19
ENJUSDT,XDCUSDT,0.49547844320924905,0.27954531283619494,0.21176356877752875,0.8671579954452169,0.02760292483142575,0,65
BICOUSDT,PYUSDUSDT,0.5596744478002389,0.1057370790868514,0.21171764484610833,0.6660335123343193,0.017165310587854865,0,33
NEONUSDT,TRCUSDT,0.2389052368727764,0.44832284710176407,0.21170546013030306,2.304445358947473,0.010562371889030506,0,30
MEMEUSDT,XDCUSDT,0.38372489317013847,0.35880301194959946,0.21160382463269056,0.7053883379580621,0.02540769498173582,0,60
FTTUSDT,TELUSDT,0.7109885372904151,0.19599182188657885,0.21154561373970973,0.5038314663459691,0.022716434770683018,0,56
FTTUSDT,USDCUSDT,0.750372867181583,0.03649927338423723,0.21144278084529625,0.7334475434795557,0.02171825491891676,0,61
MANAUSDC,SUNUSDT,0.1471236570927463,0.3989673078808307,0.211344359193162,2.3353103919203297,0.022760652456785324,0,15
DOTBTC,PSTAKEUSDT,0.7162782660472993,0.2426054148791877,0.21124805612071565,0.8621240339252044,0.0069829818438083766,0,13
FITFIUSDT,JEFFUSDT,0.4821426366277841,0.2146921771416527,0.2112140089145278,0.8634626770252224,0.04170811313228654,0,92
LDOUSDC,USDTBRZ,0.4186471481965353,0.2212876389295301,0.21106463729672564,0.8227129891813293,0.04436419144691096,0,59
CTCUSDT,KDAUSDT,0.6500345930835622,0.16909176787495592,0.21097257801875272,1.2011903229266756,0.01919617264380658,0,48
JASMYUSDT,NEONUSDT,0.6316304972479774,0.18073108302624902,0.21095869308382648,1.260598870525969,0.035855773364621785,0,20
ARBUSDC,VANRYUSDT,0.6086710364649489,0.22296693238577775,0.2109354001072115,0.8078291756656774,0.010724784536144975,0,67
ARBUSDT,VANRYUSDT,0.6086810396141467,0.22170949886230684,0.21091084613397476,0.807326587316919,0.010767377022583497,0,69
LDOUSDT,USDTBRZ,0.4172986406078505,0.22136493909112004,0.21088673088480567,0.8695671807821911,0.04539066610172948,0,55
KCSUSDT,XDCUSDT,0.3806728905281359,0.2916170373036428,0.21086235942336534,0.980099414634106,0.01486324187780235,0,47
KCSUSDT,SIDUSUSDT,0.6087671386755134,0.17289182330613032,0.21076777540178596,0.6931658609152872,0.03250149512478773,0,37
MEMEUSDT,OPUSDC,0.4526777493803862,0.2587611307813684,0.2107628618684711,0.9113510078510817,0.020887399198194732,0,44
SOLBTC,SUNUSDT,0.19456712566603818,0.3543186089152533,0.21071521571249482,1.3199829041496374,0.01543514793993775,0,41
EGLDUSDT,FORTUSDT,1.101303330827298,0.193458363753554,0.21059247083609162,0.986305416478133,0.045292280044199884,0,60
SUSHIUSDT,TRCUSDT,0.4996042957961117,0.412884055354181,0.21058590984553513,1.5008859754759207,0.027574303045334324,0,40
MEMEUSDT,OPUSDT,0.45726937171554927,0.2569020891930965,0.21057574045341368,0.9137057878003195,0.021656621338663362,0,48
MANABTC,XDCUSDT,0.5245108405042772,0.2726749751453486,0.21054231734127196,1.8380929420783962,0.003338381433711143,0,61
BICOUSDT,XDCUSDT,0.36271748126204156,0.3725030262901987,0.2105311760715359,1.2333545817341687,0.036503344005950615,0,72
MANAUSDT,SUNUSDT,0.1468633894727257,0.39872531718375104,0.21035704082250856,2.540652939252681,0.022351633915308883,0,19
ALGOBTC,CELOUSDT,0.9038873124789611,0.05304794637834744,0.210353241208662,0.9391443739489355,0.03934498460081677,0,73
FTTUSDT,KCALUSDT,0.5026161554923672,0.24966146703738074,0.21033720864813982,0.9169562619816076,0.044300469430268205,0,56
ATOMUSDT,THNUSDT,0.27961921132035616,0.4097164406088372,0.2103086270766144,1.3696576102416083,0.04723355784521832,0,27
GALAUSDT,TUSDUSDT,0.6703386026954424,0.33817264198785,0.21027330433309216,0.7177381468444772,0.040216456405984924,0,29
LUNCUSDT,OPUSDC,0.36989653742632633,0.27457564804004087,0.2101437152341479,1.4970772555650051,0.021762847660156084,0,9
MANAUSDC,WBTCBTC,0.254286279339123,0.3565007000044872,0.21014344563808834,1.6070793650526576,0.012689032128505716,0,11
KUBUSDT,RDNTUSDT,0.15831398744940955,0.36330379871606927,0.21011771928853845,0.8585375154091118,0.027476738497578625,0,57
MIXUSDT,VPADUSDT,0.37181627812126605,0.2528165799972337,0.21010600546924074,0.864062913830508,0.005285600080184801,0,67
LUNCUSDT,OPUSDT,0.3728613695900933,0.2734710259437079,0.21007272655746423,1.5030440161567877,0.02576568115067308,0,9
LUNCUSDC,TUSDUSDT,0.627222676385772,0.3664572413210252,0.20998278107765472,0.5802330557700222,0.04398171825158254,0,33
DOGEUSDC,XDCUSDT,0.710157442636358,0.2890605078475673,0.2099398198269882,0.881288729168018,0.006161566883625443,0,43
APEUSDT,TRCUSDT,0.9639227554637115,0.3157432122101558,0.20988853510173094,1.173704314695273,0.026047850561209087,0,48
FIDAUSDT,NEONUSDT,0.45854281904268235,0.1915933393907272,0.2097693705932639,1.367681016992365,0.045263929006887735,0,42
MANAUSDC,THNUSDT,0.5516905333489454,0.3417723530262157,0.20969599905626446,1.220665151744056,0.03473909714452044,0,13
KUBUSDT,XDCUSDT,0.14333213521310795,0.38520931201969383,0.20968317730960556,0.851690271691604,0.0301042166509989,0,63
WLDUSDT,XECUSDT,0.7372163813483626,0.07038614956688953,0.20962673470022442,1.180772722959715,0.03322282256311965,0,59
FLOWUSDT,WBTCBTC,0.3604417054546249,0.3645999852268343,0.20962172230114626,0.9351714647156131,0.005852071800897973,0,39
WLDUSDC,XECUSDT,0.7365444666693577,0.07065648521274209,0.20959104785130184,1.1671433400241646,0.03501664145740451,0,63
JEFFUSDT,ZTXUSDT,0.5740037847970072,0.23220118336619305,0.20958525994639018,1.304743914255474,0.04265844162062145,0,39
MVUSDT,TRCUSDT,0.6477127947268797,0.45947151739745945,0.20939824673776983,1.518857922121667,0.015422647934702565,0,34
ONEUSDT,XDCUSDT,0.5476401898074272,0.2937366899579043,0.20938574871908228,1.103130144898288,0.008516589722243412,0,27
LUNAUSDT,NEONUSDT,0.48272075823911237,0.19597993441180653,0.20936343797457665,1.2960746344850156,0.020069795128694678,0,24
NEONUSDT,SISUSDT,0.2813429751452426,0.39468845274479786,0.20931169730611107,2.2945355337676023,0.02319104483838174,0,26
JEFFUSDT,TAPUSDT,1.1974974340938227,0.39697966834217246,0.20929866647433792,0.5096856617859842,0.0005200115825348117,0,31
CTCUSDT,TONUSDT,0.572210546425098,0.21844208382493852,0.20916358081175807,1.1588171056366423,0.014172686300525766,0,36
MANAUSDT,WBTCBTC,0.25488157425993185,0.35593878697371173,0.20913210468500848,1.6884037831360457,0.011907743559477987,0,9
DOMEUSDT,KCALUSDT,0.7400896994833691,0.1890507299469121,0.20896547167205012,1.0132589812657093,0.041489277556984276,0,33
KCSUSDT,PSTAKEUSDT,0.7299020797502751,0.2028683087033589,0.20892161238209428,0.5958828656114641,0.010966478799440743,0,43
ALGOUSDT,TRCUSDT,0.7932856778464062,0.4033758044698768,0.20878243409496708,1.352643729547513,0.026557180315335646,0,60
FLOWUSDT,VPADUSDT,0.24241062197032734,0.42655423042276547,0.208778612023962,1.2684415866710672,0.0431453271208847,0,37
HFTUSDT,PYUSDUSDT,0.28818024229179284,0.3268359107598054,0.20877371096217814,1.1305226663511414,0.009225302996410492,0,35
MANAUSDT,THNUSDT,0.5457281332416689,0.3426334117943453,0.2087643810231528,1.300463279486619,0.03472608986679191,0,15
MVLUSDT,TRCUSDT,0.6694393286323811,0.5045922453453093,0.20869725047985266,0.5539094199091196,0.038717105209063886,0,93
SWEATUSDT,WBTCBTC,0.367158182619745,0.420687442274196,0.20862519326502924,1.1124674454575467,0.04243542237505846,0,35
GALAUSDT,VPADUSDT,0.3076149155635208,0.3555598879428349,0.20847886639277896,1.4447159927805016,0.013676012603501226,0,51
SOLBTC,THNUSDT,0.6903552672362401,0.28656401759267297,0.2084040526660387,0.7529652774946691,0.02620936701607351,0,53
SOLOUSDT,TONUSDT,0.47913125071907103,0.25698715823702606,0.20829652071304935,1.1047403786895007,0.04002462419515172,0,37
HFTUSDT,WBTCBTC,0.3255880833185719,0.408719909284555,0.20829409775434332,1.02996510583988,0.027432210571504717,0,57
MVUSDT,WOOUSDT,0.7546454305139921,0.2813310773201821,0.20829193620938213,1.1722336280541468,0.02990933192266522,0,46
APEUSDC,TRCUSDT,0.9545357457874516,0.3166040391833715,0.2082693969842452,1.152059759053894,0.026734013784132198,0,58
DOMEUSDT,TRCUSDT,0.8452456510399795,0.3368463840379814,0.20822041713904102,1.5684450448252307,0.0142527313645186,0,20
LUNCUSDC,VPADUSDT,0.29101206560663895,0.3817507564536635,0.20820978882558386,0.9143367355246733,0.026846884792733162,0,35
SOLOUSDT,USDCUSDT,0.768867628338617,0.03798076851215593,0.20815427514996004,0.8190099519919034,0.015003231828138864,0,41
PEPEUSDT,THNUSDT,0.2013930824639466,0.4838190509677714,0.20813199657067158,1.1146911458865518,0.04513649389981379,0,11
AXLUSDT,CTCUSDT,0.22944665651315804,0.44811112779894136,0.2080266031349065,1.8148285444827479,0.03274676007579375,0,33
MBOXUSDT,TRCUSDT,0.6715995756962824,0.25926493127420425,0.20785952356868667,0.9769960064118605,0.013100321510776532,0,34
ATOMUSDT,BNBUSDT,0.24919554428818277,0.31548507114040636,0.20782689830096945,1.6378016202592915,2.262200175798987e-05,0,33
BICOUSDT,OPUSDC,0.4534883987709484,0.2644305341477236,0.2076562027256644,1.603408962513748,0.035328633384314835,0,16
CTCUSDT,USDTBRZ,0.6643049883554271,0.10065533300970134,0.20761269783321637,0.5625822468206979,0.008697749252409662,0,80
JEFFUSDT,PSGUSDT,0.8087730128760827,0.26267300756171263,0.20751569001992018,0.5103628175082867,0.021059846642470778,0,70
BICOUSDT,OPUSDT,0.45809830452153516,0.26256286591851147,0.20746473573717933,1.6013683848783058,0.03870129037711802,0,14
